beginrecord,icode,title,citation,contact,dwca,email,eml,emlrights,gbifdatasetid,gbifpublisherid,iptlicense,migrator,networks,orgcountry,orgname,orgstateprovince,pubdate,source_url,url,id,associatedmedia,associatedoccurrences,associatedorganisms,associatedreferences,associatedsequences,associatedtaxa,bed,behavior,catalognumber,continent,coordinateprecision,coordinateuncertaintyinmeters,country,countrycode,county,dateidentified,day,decimallatitude,decimallongitude,disposition,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,enddayofyear,establishmentmeans,eventdate,eventid,eventremarks,eventtime,fieldnotes,fieldnumber,footprintspatialfit,footprintsrs,footprintwkt,formation,geodeticdatum,geologicalcontextid,georeferencedby,georeferenceddate,georeferenceprotocol,georeferenceremarks,georeferencesources,georeferenceverificationstatus,group,habitat,highergeography,highergeographyid,highestbiostratigraphiczone,identificationid,identificationqualifier,identificationreferences,identificationremarks,identificationverificationstatus,identifiedby,individualcount,island,islandgroup,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lifestage,lithostratigraphicterms,locality,locationaccordingto,locationid,locationremarks,lowestbiostratigraphiczone,materialsampleid,maximumdepthinmeters,maximumdistanceabovesurfaceinmeters,maximumelevationinmeters,member,minimumdepthinmeters,minimumdistanceabovesurfaceinmeters,minimumelevationinmeters,month,municipality,occurrenceid,occurrenceremarks,occurrencestatus,organismid,organismname,organismremarks,organismscope,othercatalognumbers,pointradiusspatialfit,preparations,previousidentifications,recordedby,recordnumber,reproductivecondition,samplingeffort,samplingprotocol,sex,startdayofyear,stateprovince,typestatus,verbatimcoordinates,verbatimcoordinatesystem,verbatimdepth,verbatimelevation,verbatimeventdate,verbatimlatitude,verbatimlocality,verbatimlongitude,verbatimsrs,waterbody,year,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,dc_references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,scientificname,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16550,,,,,,,,,R.16550,,,,Tanganyika [Tanzania],,,,,,,,,,,,,,native,1930,,,,,,,,,,,,,,,,,,,,;Tanganyika [Tanzania];;;;;;,,,,,,,,,1,,,,,,,,,,Tendaguru,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimen (in spirit),,"Parrington, F.R.",,,,,,,,,,,,,1930,,; Tanganyika [Tanzania]; ; ; ; ; ; Tendaguru,,,,1930,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Phrynobatrachus acridoides,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::RANIDAE:Phrynobactrachus,Animalia,Chordata,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus,,acridoides,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16590,,,,,,,,,R.16590,,,,Chili [Chile],,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;Chili [Chile];;;;;;,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimen (in spirit),,[Barbour],,,,,,,,,,,,,[1909],,; Chili [Chile]; ; ; ; ; ;,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Rhinoderma darwini,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::ENGYSTOMATIDAE:Rhinoderma,Animalia,Chordata,Amphibia,Anura,Rhinodermatidae,Rhinoderma,,darwini,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.17065,,,,,,,,,R.17065,,,,W. China,,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;W. China;;;;;;,,,,,,,,,1,,,,,,,,Adult + young,,Yunnanfu,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimens (in spirit),,,,,,,,,,,,,,,,,; W. China; ; ; ; ; ; Yunnanfu,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Hyla annectens,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::HYLIDAE:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,annectens,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.17085,,,,,,,,,R.17085,,,,[Indonesia],,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;[Indonesia];;;;;;,,,,sp.,,,,,1,,,,,,,,juvenile,,Mysol [Misol Island; Irian Jaya],,,,,,,,,,,,,,,,,present,,,,,,,Whole specimen (in spirit),,,,,,,,,,,,,,,,,; [Indonesia]; ; ; ; ; ; Mysol [Misol Island; Irian Jaya],,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Hyla,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::HYLIDAE:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,,,genus,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.17090,,,,,,,,,R.17090,Australasia,,,Australia,AU,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;S. Australia;;;;;;,,,,,,,,,1,,,,,,,,,,Adelaide,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimen (in spirit),,,,,,,,,South Australia,,,,,,,,; S. Australia; ; ; ; ; ; Adelaide,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Hyla aurea,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::HYLIDAE:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,aurea,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.17100,,,,,,,,,R.17100,Australasia,,,Australia,AU,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;[Australia];;;;;;,,,,,,,,,1,,,,,,,,,,Sydney,,,,,,,,,,,,,,,,,present,,,,,,,Skull with jaw + skeleton (in spirit),,,,,,,,,,,,,,,,,; [Australia]; ; ; ; ; ; Sydney,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Hyla aurea,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::HYLIDAE:Hyla,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,,aurea,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16245,,,,,,,,,R.16245,,,,[Thailand],,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;[Thailand];;;;;;,,,,,,,,,1,,,,,,,,,,Near Biserat; Jalor State; Malay Peninsula,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimens (in spirit),,,,,,,,,,,,,,,,,; [Thailand]; ; ; ; ; ; Near Biserat; Jalor State; Malay Peninsula,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Indobatrachus laevis,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::RANIDAE:Oxyglossus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Indobatrachus,,laevis,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16075,,,,,,,,,R.16075,,,,[England; U.K.],,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;[England; U.K.];;;;;;,,,,,,,,,1,,,,,,,,,,Weston; Herts,,,,,,,,,,,,,,,,,present,,,,,,,"Whole specimens (mounted, in spirit)",,,,,,,,,,,,,,,,,; [England; U.K.]; ; ; ; ; ; Weston; Herts,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Molge vulgaris,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::SALAMANDRIDAE:Molge,ANIMALIA,CHORDATA,AMPHIBIA,,SALAMANDRIDAE,Molge,,vulgaris,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16090,,,,,,,,,R.16090,North America,,,United States,US,,,,,,,,,,,,,native,1905-03,,,,,,,,,,,,,,,,,,,,;U.S. America [U.S.A.];;;;;;,,,,,,,,,1,,,,,,,,,,Raleigh; North Carolina,,,,,,,,,,,,,3,,,,present,,,,,,,Whole specimens (in spirit),,,,,,,,,,,,,,,1905 3,,; U.S. America [U.S.A.]; ; ; ; ; ; Raleigh; North Carolina,,,,1905,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Notophthalmus viridescens,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::SALAMANDRIDAE:Diemyctylus,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,,viridescens,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16105,,,,,,,,,R.16105,,,,,,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;;;;;;;,,,,sp.,,,,,1,,,,,,,,larva,,,,,,,,,,,,,,,,,,,present,,,,,,,Skull (in spirit),,,,,,,,,,,,,,,,,; ; ; ; ; ; ;,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Ambystoma,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::SALAMANDRIDAE:Amblystoma,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,,,,genus,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16117,,,,,,,,,R.16117,North America,,,United States,US,,,16,,,,,,,,,107,native,1904-04-16,,,,,,,,,,,,,,,,,,,,;[U.S.A.];;;;;;,,,,,,,,,1,,,,,,,,,,Farallones Is.; California,,,,,,,,,,,,,4,,,,present,,,,,,,"Whole specimen (mounted, in spirit)",,,,,,,,107,,,,,,,1904 4 16,,; [U.S.A.]; ; ; ; ; ; Farallones Is.; California,,,,1904,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Autodax lugubris,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::SALAMANDRIDAE:Autodax,ANIMALIA,CHORDATA,AMPHIBIA,,SALAMANDRIDAE,Autodax,,lugubris,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16120-21,,,,,,,,,R.16120-21,North America,,,United States,US,,,28,,,,,,,,,59,native,1899-02-28,,,,,,,,,,,,,,,,,,,,;[U.S.A.];;;;;;,,,,,,,,,1,,,,,,,,,,California,,,,,,,,,,,,,2,,,,present,,,,,,,Whole specimens (in phenoxetol),,,,,,,,59,,,,,,,1899 2 28,,; [U.S.A.]; ; ; ; ; ; California,,,,1899,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Plethodon oregonensis,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::SALAMANDRIDAE:Plethodon,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,,oregonensis,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16125,,,,,,,,,R.16125,North America,,,Costa Rica,CR,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;Costa Rica;;;;;;,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimen (in spirit),,,,,,,,,,,,,,,,,; Costa Rica; ; ; ; ; ;,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Spelerpes uniformis,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::SALAMANDRIDAE:Spelerpes,ANIMALIA,CHORDATA,AMPHIBIA,,SALAMANDRIDAE,Spelerpes,,uniformis,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16135-36,,,,,,,,,R.16135-36,North America,,,United States,US,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;U.S.A.;;;;;;,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimens (in spirit),,,,,,,,,,,,,,,,,; U.S.A.; ; ; ; ; ;,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Necturus maculatus,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::PROTEIDAE:Necturus,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,,maculatus,,species,,,,ICZN,,,
begin,UMZC,UMZC Zoological Specimens,University Museum of Zoology Cambridge,Mathew Lowe,http://ipt.vertnet.org:8080/ipt/archive.do?r=umzc_vertebrates,mwl34@cam.ac.uk,http://ipt.vertnet.org:8080/ipt/eml.do?r=umzc_vertebrates,http://www.zoo.cam.ac.uk/museum/collections.archives/academic.use/,717b3b87-0ebd-46b4-812b-4a29786798d9,d9ccac00-9bc7-11de-a329-b8a03c50a862,,2014-04-12,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United Kingdom,University Museum of Zoology Cambridge (Zoology),,Sat Apr 12 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,http://ipt.vertnet.org:8080/ipt/resource.do?r=umzc_vertebrates,urn:catalog:UMZC:Vertebrates:R.16155,,,,,,,,,R.16155,,,,,,,,,,,,,,,,,,native,,,,,,,,,,,,,,,,,,,,,;;;;;;;,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,present,,,,,,,Whole specimen (in spirit),,,,,,,,,,,,,,,,,; ; ; ; ; ; ;,,,,,PhysicalObject,2014-04-12,en,,,,,,urn:lsid:biocol.org:col:34902,urn:lsid:biocol.org:col:34903,,UMZC,Vertebrates,,,PreservedSpecimen,,,,,,,,,,,,Siren lacertina,,,,,,,ANIMALIA:CHORDATA:AMPHIBIA::PROTEIDAE:Siren,Animalia,Chordata,Amphibia,Caudata,Sirenidae,Siren,,lacertina,,species,,,,ICZN,,,
